Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner
71_3,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.910,-96.246,0
71_4,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909,-96.248,0
72_1,Pipestone,2007,105,45,33,Poplar_Creek,in_channel,pool,"sand, gravel",43.859,-96.257,1
73_1,Rock,2007,104,46,5,Tributary_Split_Rock_Creek,in_channel,pool,"sand, gravel",43.834,-96.416,1
74_1,Rock,2007,104,47,12,Split_Rock_Creek,in_channel,backwater,sand,43.834,-96.416,1
75_1,Rock,2007,103,46,25,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.703,-96.296,1
76_1,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.650,-96.197,0
76_2,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.649,-96.197,0
76_3,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.649,-96.198,1
77_1,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738,-95.918,0
77_2,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738,-95.918,0
77_3,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738,-95.917,0
77_4,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738,-95.917,0
77_5,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736,-95.918,0
77_6,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736,-95.918,0
77_7,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736,-95.919,0
77_8,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736,-95.919,0
77_9,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.735,-95.918,0
77_10,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.739,-95.914,0
78_1,Nobles,2007,102,43,22,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.625,-95.986,0
78_2,Nobles,2007,102,43,22,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.625,-95.986,1
79_1,Nobles,2007,102,43,21,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.616,-95.998,0
79_2,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.616,-95.998,0
79_3,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.615,-95.998,0
79_4,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-95.998,0
79_5,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-95.999,0
79_6,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-96.000,0
79_7,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-96.000,0
79_8,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-96.001,0
79_9,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613,-96.001,0
79_10,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614,-96.002,0
80_1,Rock,2007,101,44,24,Kanaranzi_Creek,in_channel,pool,"sand, silt ",43.543,-96.062,0
80_2,Rock,2007,101,44,13,Kanaranzi_Creek,in_channel,pool,"sand, silt ",43.544,-96.062,1
81_1,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.155,-96.368,0
81_2,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.157,-96.364,0
81_3,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.157,-96.364,0
81_4,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.158,-96.362,0
81_5,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.159,-96.362,0
81_6,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.159,-96.361,0
81_7,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.159,-96.360,0
81_8,Pipestone,2008,108n,46w,15,Flandreau_Creek,off_channel,flow,"sand, mud",44.160,-96.360,1
82_1,Pipestone,2008,107n,47w,1_12,Flandreau_Creek,in_channel,flow,muck,44.099,-96.429,0
82_2,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.099,-96.428,0
82_3,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.099,-96.428,0
82_4,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.098,-96.427,0
82_5,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.098,-96.427,0
82_6,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.098,-96.427,0
82_7,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.097,-96.428,0
82_8,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.096,-96.428,0
82_9,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.094,-96.430,0
82_10,Pipestone,2008,107n,47w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.094,-96.430,0
83_1,Pipestone,2008,107n,46w,33,South_Branch_Pipestone_Creek,in_channel,backwater,silt,44.023,-96.368,1
84_1,Pipestone,2008,107n,46w,13,North_Branch_Pipestone_Creek,in_channel,backwater,"sand, silt",44.081,-96.308,1
85_1,Pipestone,2008,107n,45w,9,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.095,-96.257,1
86_1,Pipestone,2008,105n,46w,21,Split_Rock_Creek,in_channel,pool,"sand, silt",43.892,-96.368,1
87_1,Pipestone,2008,105n,45w,26,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.866,-96.205,1
88_1,Pipestone,2008,105n,45w,20,Pipstone_Creek,in_channel,backwater,"sand, silt",43.878,-96.150,1
89_1,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.602,-96.444,0
89_2,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.602,-96.445,0
89_3,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.600,-96.446,0
90_1,Rock,2008,102n,46w,7,Springwater_Creek,in_channel,flow,"silt, sand, gravel",43.648,-96.402,0
91_1,Rock,2008,103n,45w,31,Beaver_Creek,in_channel,backwater,"sand, gravel",43.689,-96.289,1
92_1,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.672,-96.171,0
92_2,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.672,-96.169,0
92_3,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.675,-96.166,0
92_4,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.675,-96.167,0
92_5,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.676,-96.167,0
93_1,Rock,2008,102n,45w,23,Rock_River,in_channel,backwater,"sand, gravel",43.628,-96.195,1
94_1,Rock,2008,102n,44w,10_11,Elk_Creek,in_channel,backwater,"sand, gravel",43.660,-96.093,1
95_1,Rock,2008,103n,44w,23,Champepadan_Creek,off_channel,pool,"sand, silt, gravel",43.718,-96.086,1
96_1,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512,-96.092,0
96_2,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512,-96.092,0
96_3,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512,-96.093,0
96_4,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512,-96.093,1
97_1,Nobles,2008,103n,42w,30,Kanaranzi_Creek,in_channel,backwater,"sand, silt, gravel",43.703,-95.914,1
98_1,Nobles,2008,102n,42w,8,East_Branch_Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.657,-95.904,0
98_2,Nobles,2008,102n,42w,8,East_Branch_Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.659,-95.904,1
99_1,Nobles,2008,101n,42w,15,West_Branch_Little_Rock_River,in_channel,flow,"sand, gravel, mud",43.558,-95.863,1
100_1,Nobles,2008,101n,42w,23,West_Branch_Little_Rock_River,in_channel,backwater,"sand, mud",43.543,-95.847,1
101_1,Lincoln,2009,109,46,18,Medary_Creek,in_channel,pool,"silt, sand",44.248,-96.442,1
102_1,Lincoln,2009,109,46,17,Medary_Creek,in_channel,pool,"silt, sand",44.252,-96.409,0
102_2,Lincoln,2009,109,46,17,Medary_Creek,in_channel,pool,"silt, sand",44.253,-96.408,1
103_1,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.152,-96.415,0
103_2,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.152,-96.415,0
103_3,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150,-96.416,0
103_4,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150,-96.415,0
103_5,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150,-96.413,0
103_6,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.149,-96.413,0
103_7,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.149,-96.412,0
103_8,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.148,-96.412,0
103_9,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.147,-96.412,0
103_10,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.147,-96.414,0
104_1,Pipestone,2009,107,46,14,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.071,-96.348,1
105_1,Pipestone,2009,106,46,5,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.071,-96.348,1
106_1,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.952,-96.128,0
106_2,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.951,-96.129,0
106_3,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.951,-96.129,0
106_4,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950,-96.131,0
106_5,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950,-96.131,0
106_6,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.951,-96.132,0
106_7,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.952,-96.128,0
106_8,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.954,-96.127,0
106_9,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.955,-96.127,0
106_10,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.957,-96.126,0
107_1,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.892,-96.371,0
107_2,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.892,-96.371,0
107_3,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.891,-96.373,0
107_4,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.892,-96.373,1
108_1,Pipestone,2009,105,46,28,Split_Rock_Creek,in_channel,pool,"sand, silt, boulders",43.878,-96.380,0
108_2,Pipestone,2009,105,46,28,Split_Rock_Creek,in_channel,pool,"sand, silt, boulders",43.878,-96.380,1
109_1,Rock,2009,104,47,12,Split_Rock_Creek,in_channel,pool,"sand, silt",43.834,-96.412,1
110_1,Rock,2009,102,46,7,Springwater_Creek,in_channel,flow,"silt, sand",43.660,-96.396,0
111_1,Rock,2009,45,19,19,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.707,-96.289,0
111_2,Rock,2009,45,19,19,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.707,-96.288,1
112_1,Rock,2009,103,46,24,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.707,-96.288,1
113_1,Rock,2009,103,44,8,Unnamed_Tributary_Rock_River,in_channel,pool,"sand, silt, mud",43.740,-96.152,1
114_1,Nobles,2009,104,43,31,Champepadan_Creek,in_channel,flow,"sand, gravel",43.762,-96.050,0
115_1,Rock,2009,102,45,25,Elk_Creek,off_channel,oxbow,"sand, gravel, silt",43.603,-96.173,1
116_1,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.543,-96.061,0
116_2,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.543,-96.061,0
116_3,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.544,-96.062,0
116_4,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.544,-96.061,1
117_1,Nobles,2009,102,42,7,Kanaranzi_Creek,in_channel,backwater,"sand, silt",43.654,-95.929,1
118_1,Nobles,2009,102,42,15_16,Unnamed_Tributary_East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, gravel",43.631,-95.867,0
119_1,Nobles,2009,101,42,10,West_Branch_Little_Rock_River,in_channel,backwater,"sand, gravel, muck",43.572,-95.861,1
120_1,Nobles,2009,101,42,23,West_Branch_Little_Rock_River,in_channel,pool,"sand, muck",43.543,-95.848,1
121_1,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.125,-96.396,0
121_2,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.126,-96.396,0
121_3,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.126,-96.396,0
121_4,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.126,-96.396,0
121_5,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.128,-96.396,0
121_6,Pipestone,2010,108,46,29,Flandreau_Creek,off_channel,flow,"sand, silt",44.128,-96.395,0
121_7,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131,-96.395,0
121_8,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131,-96.394,0
121_9,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131,-96.394,0
121_10,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131,-96.394,0
122_1,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.179,-96.254,0
122_2,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.179,-96.253,0
122_3,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.176,-96.256,0
122_4,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.177,-96.255,0
122_5,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.176,-96.255,0
122_6,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.175,-96.256,0
122_7,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.176,-96.256,0
122_8,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.175,-96.257,0
122_9,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.175,-96.257,0
122_10,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.174,-96.256,0
123_1,Pipestone,2010,105,44,4,Rock_River,in_channel,backwater,"sand, silt",43.936,-96.136,1
124_1,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.900,-96.064,0
124_2,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.898,-96.066,0
124_3,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.898,-96.067,0
124_4,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.898,-96.067,0
124_5,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.898,43.898,0
124_6,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.897,-96.068,0
124_7,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.896,-96.069,0
124_8,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.896,-96.069,0
124_9,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.894,-96.072,0
124_10,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.894,-96.074,0
125_1,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911,-96.034,0
125_2,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911,-96.033,0
125_3,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911,-96.033,0
125_4,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911,-96.033,0
125_5,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911,-96.034,0
125_6,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,backwater,"sand, silt",43.911,-96.035,1
126_1,Rock,2010,104,47,13,Split_Rock_Creek,in_channel,pool,muck,43.808,-96.426,0
126_2,Rock,2010,104,47,13,Split_Rock_Creek,in_channel,pool,muck,43.808,-96.426,1
127_1,Pipestone,2010,102,46,5,Willow_creek,in_channel,flow,"sand, silt",44.158,-96.396,0
127_2,Pipestone,2010,102,46,5,Willow_creek,in_channel,flow,"sand, silt",44.158,-96.396,0
127_3,Pipestone,2010,102,46,5,Willow_creek,off_channel,backwater,"sand, silt",44.159,-96.396,1
128_1,Rock,2010,102,46,2_11_12,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657,-96.312,0
128_2,Rock,2010,102,46,2_11_13,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657,-96.312,0
128_3,Rock,2010,102,46,2_11_14,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.658,-96.313,0
128_4,Rock,2010,102,46,2_11_15,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.658,-96.313,0
128_5,Rock,2010,102,46,2_11_16,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.655,-96.313,0
128_6,Rock,2010,102,46,2_11_17,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.655,-96.312,0
128_7,Rock,2010,102,46,2_11_18,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.655,-96.311,0
128_8,Rock,2010,102,46,2_11_19,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.654,-96.311,0
128_9,Rock,2010,102,46,2_11_20,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.653,-96.311,0
128_10,Rock,2010,102,46,2_11_21,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.660,-96.315,0
129_1,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.719,-96.190,0
129_2,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.722,-96.189,0
129_3,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.723,-96.190,0
129_4,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.723,-96.189,0
129_5,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.722,-96.189,0
129_6,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718,-96.190,0
129_7,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718,-96.190,0
129_8,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718,-96.190,0
129_9,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718,-96.190,0
129_10,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718,-96.191,0
130_1,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.739,-96.148,0
130_2,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.739,-96.147,0
130_3,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.738,-96.147,0
130_4,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.740,-96.147,1
131_1,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.714,-96.172,0
131_2,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.714,-96.171,0
131_3,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.714,-96.171,0
131_4,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.714,-96.170,0
131_5,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713,-96.170,0
131_6,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710,-96.170,0
131_7,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710,-96.169,0
131_8,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710,-96.170,0
131_9,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710,-96.170,0
131_10,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710,-96.170,0
132_1,Rock,2010,103,44,12,Unnamed_Tributary_Champepdan_Creek,in_channel,pool,"sand, silt",43.707,-96.288,0
132_2,Rock,2010,103,44,12,Unnamed_Tributary_Champepdan_Creek,in_channel,pool,"sand, silt",43.732,-96.071,0
133_1,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.655,-96.191,0
133_2,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.657,-96.190,0
133_3,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.657,-96.190,1
134_1,Rock,2010,102,45,26,Rock_River,in_channel,pool,"sand, gravel",43.616,-96.197,1
135_1,Rock,2010,102,44,2,Elk_Creek,off_channel,pool,"sand, gravel, silt",43.603,-96.173,1
136_1,Rock,2010,103,44,36,Elk_Creek,in_channel,pool,"silt, muck",43.543,-96.061,1
137_1,Rock,2010,101,44,1,Kanaranzi_Creek,in_channel,pool,"muck, sand",43.574,-96.064,0
137_2,Rock,2010,101,44,1,Kanaranzi_Creek,in_channel,pool,"muck, sand",43.573,-96.064,1
138_1,Nobles,2010,102,42,7,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.654,-95.929,1
139_1,Nobles,2010,102,42,8_12,East_Branch_Kanaranzi_Creek,in_channel,backwater,muck,43.659,-95.905,1
140_1,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.688,-95.906,0
140_2,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.688,-95.906,0
140_3,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.688,-95.907,0
140_4,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.687,-95.908,0
140_5,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.684,-95.907,0
140_6,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.684,-95.906,0
140_7,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.683,-95.907,0
140_8,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.683,-95.906,0
140_9,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.682,-95.906,0
140_10,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.683,-95.904,0
141_1,Lincoln,2012,109,46,8,Medary_Creek,in_channel,backwater,"sand, silt",44.258,-96.422,0
141_2,Lincoln,2012,109,46,8,Medary_Creek,in_channel,backwater,"sand, silt",44.258,-96.422,1
142_1,Pipestone,2012,108,46,31,Willow_creek,in_channel,pool,"silt, sand, gravel",44.111,-96.423,0
142_2,Pipestone,2012,107,46,6,Willow_creek,in_channel,pool,"silt, sand, gravel",44.111,-96.422,0
142_3,Pipestone,2012,107,46,7,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.111,-96.422,0
142_4,Pipestone,2012,107,46,8,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110,-96.422,0
142_5,Pipestone,2012,107,46,9,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110,-96.422,0
142_6,Pipestone,2012,107,46,10,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110,-96.422,0
142_7,Pipestone,2012,107,46,11,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110,-96.422,0
142_8,Pipestone,2012,107,46,12,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110,-96.422,0
142_9,Pipestone,2012,107,46,13,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.111,-96.423,0
142_10,Pipestone,2012,107,46,14,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.111,-96.423,0
143_1,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154,-96.292,0
143_2,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154,-96.292,0
143_3,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154,-96.292,0
143_4,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154,-96.292,0
143_5,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.154,-96.292,0
143_6,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153,-96.285,0
143_7,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153,-96.285,0
143_8,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153,-96.286,0
